Pyra Cafe Lounge	https://b.zmtcdn.com/data/pictures/9/18304759/970df9c9ac239541c9ac4b42ea967e31_featured_v2.jpg	["Sheesha Lounges", "Cafe"]	{"city": "Bangalore", "locality": "Koramangala 8th Block", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6196651533", "address": "577, Opposite Koramngala Park, Koramangala 8th Block, Bangalore", "latitude": "12.9396767738"}		restaurant	{}
Tiger Trail - Royal Orchid Hotel	https://b.zmtcdn.com/data/pictures/8/60228/7c70d260f39d9b832b737cc59cbabfb2_featured_v2.jpg	["Sheesha Lounges", "North Indian", " Indian"]	{"city": "Bangalore", "locality": "Old Airport Road", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6440170000", "address": "Royal Orchid Hotel, 1, Golf Arcade, HAL, Old Airport Road, Bangalore", "latitude": "12.9573960000"}		restaurant	{}
Mudpipe Cafe	https://b.zmtcdn.com/data/pictures/4/18285154/98e4a11d37dea76f0f7f65021a90c66a_featured_v2.jpg	["Sheesha Lounges", "Cafe", " Continental", " North Indian"]	{"city": "Bangalore", "locality": "JP Nagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "0.0000000000", "address": "44-45, Terrace Floor, 24th Main Road, 7th phase, JP Nagar, Bangalore", "latitude": "0.0000000000"}		restaurant	{}
The 19th Main Cafe	https://b.zmtcdn.com/data/pictures/8/58078/d0e56d5886ffb7e53216ee8d5b3ef510_featured_v2.jpg	["Sheesha Lounges", "North Indian", " Chinese"]	{"city": "Bangalore", "locality": "HSR", "city_id": 4, "country_id": 1, "zipcode": "560102", "longitude": "77.6444809511", "address": "1702, 80 Feet Road, 19th Main, 2nd Sector, Near Grand Super Market, HSR Layout, HSR, Bangalore", "latitude": "12.9060653799"}		restaurant	{}
AB's - Absolute Barbecues	https://b.zmtcdn.com/data/pictures/chains/8/56618/bcf6a23c6fc2a84a36d55e99297607a5_featured_v2.jpg	["Great Buffets", "European", " Mediterranean", " North Indian"]	{"city": "Bangalore", "locality": "BTM", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6049404964", "address": "CPR Towers, Near Jayadeva Flyover, 100 Feet Road, 1st Phase, 2nd Stage, BTM, Bangalore", "latitude": "12.9166209984"}		restaurant	{}
AB's - Absolute Barbecues	https://b.zmtcdn.com/data/pictures/chains/8/56618/bcf6a23c6fc2a84a36d55e99297607a5_featured_v2.jpg	["Great Buffets", "European", " Mediterranean", " North Indian"]	{"city": "Bangalore", "locality": "Marathahalli", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6993861049", "address": "90/4, 3rd Floor, Outer Ring Road, Munnekollaly Village, Marathahalli, Bangalore", "latitude": "12.9499339564"}		restaurant	{}
Barbeque Nation	https://b.zmtcdn.com/data/pictures/chains/6/50066/3a321d309b03c68f8802bd8ba357af6a_featured_v2.jpg	["Great Buffets", "North Indian", " European", " Mediterranean"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.6414160000", "address": "4005, HAL 2nd Stage, 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9627470000"}		restaurant	{}
Barbeque Nation	https://b.zmtcdn.com/data/pictures/chains/6/50066/3a321d309b03c68f8802bd8ba357af6a_featured_v2.jpg	["Great Buffets", "North Indian", " European", " Mediterranean"]	{"city": "Bangalore", "locality": "Koramangala 1st Block", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.6370330000", "address": "86, 1st Cross, 1st Block, Koramangala, Koramangala 1st Block, Bangalore", "latitude": "12.9266030000"}		restaurant	{}
Barbeque Nation	https://b.zmtcdn.com/data/pictures/chains/6/50066/3a321d309b03c68f8802bd8ba357af6a_featured_v2.jpg	["Great Buffets", "North Indian", " European", " Mediterranean"]	{"city": "Bangalore", "locality": "JP Nagar", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.5966621935", "address": "67, 15th Cross, 6th B Main, JP Nagar, Bangalore", "latitude": "12.9062568883"}		restaurant	{}
Barbeque Nation	https://b.zmtcdn.com/data/pictures/chains/6/50066/3a321d309b03c68f8802bd8ba357af6a_featured_v2.jpg	["Great Buffets", "North Indian", " European", " Mediterranean"]	{"city": "Bangalore", "locality": "Whitefield", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.7361652255", "address": "1st Floor, Ascendas Park Square Mall, Whitefield, Bangalore", "latitude": "12.9871955611"}		restaurant	{}
Barbeque Nation	https://b.zmtcdn.com/data/pictures/chains/6/50066/3a321d309b03c68f8802bd8ba357af6a_featured_v2.jpg	["Great Buffets", "North Indian", " European", " Mediterranean"]	{"city": "Bangalore", "locality": "Ulsoor", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.6212950000", "address": "1/4, Ground Floor, Lido Mall, Swami Vivekananda Road, Ulsoor, Bangalore", "latitude": "12.9731520000"}		restaurant	{}
Nimisserie	https://b.zmtcdn.com/data/pictures/4/18246484/787c9bf2871ae46c52248f63fa32320e_featured_v2.jpg	["Great Buffets", "North Indian"]	{"city": "Bangalore", "locality": "Brigade Road", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6067500000", "address": "120, Off Wood Street, Ashok Nagar, Brigade Road, Bangalore", "latitude": "12.9669750000"}		restaurant	{}
Barbeque Nation	https://b.zmtcdn.com/data/pictures/chains/6/50066/3a321d309b03c68f8802bd8ba357af6a_featured_v2.jpg	["Great Buffets", "North Indian", " European", " Mediterranean"]	{"city": "Bangalore", "locality": "Electronic City", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6464905962", "address": "94, Neeladri Nagar, 14th Cross Neeladri Main Road, Doddathogur, Electronic City, Bangalore", "latitude": "12.8417230220"}		restaurant	{}
Barbeque Nation	https://b.zmtcdn.com/data/pictures/chains/6/50066/3a321d309b03c68f8802bd8ba357af6a_featured_v2.jpg	["Great Buffets", "North Indian", " European", " Mediterranean"]	{"city": "Bangalore", "locality": "Rajajinagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.5602502003", "address": "GF - 18, 19, 20, Westgate Mall, Dr Rajkumar Road, 4M Block, Rajajinagar, Bangalore", "latitude": "12.9829474464"}		restaurant	{}
Ebony	https://b.zmtcdn.com/data/pictures/7/50407/511bf301a63f0c808755d7323704cc7c_featured_v2.jpg	["Great Buffets", "South Indian", " Asian", " Thai", " North Indian"]	{"city": "Bangalore", "locality": "MG Road", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6052442566", "address": "Barton Center, 13th Floor, MG Road, Bangalore", "latitude": "12.9755735950"}		restaurant	{}
Buff Buffet Buff	https://b.zmtcdn.com/data/pictures/9/58349/d65376215f762439c83dd991661b3a35_featured_v2.jpg	["Great Buffets", "North Indian", " Chinese", " Continental", " Thai"]	{"city": "Bangalore", "locality": "Koramangala 5th Block", "city_id": 4, "country_id": 1, "zipcode": "560095", "longitude": "77.6153984293", "address": "60, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore", "latitude": "12.9336201620"}		restaurant	{}
BonSouth	https://b.zmtcdn.com/data/pictures/0/55260/ec75cab52b2412807aa5e9cbf62a4c21_featured_v2.jpg	["Great Buffets", "Chettinad", " Andhra", " Kerala"]	{"city": "Bangalore", "locality": "Koramangala 5th Block", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6223373041", "address": "130, 1st Cross, Koramangala 5th Block, Bangalore", "latitude": "12.9337031616"}		restaurant	{}
3B's - Buddies, Bar & Barbecues	https://b.zmtcdn.com/data/pictures/1/18202991/4304b01a6814fbfdd29beef1c2e44a86_featured_v2.jpg	["Great Buffets", "North Indian", " Mediterranean", " European"]	{"city": "Bangalore", "locality": "Marathahalli", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6990672573", "address": "Rooftop, 90/4, Above AB's, Near Park Plaza Hotel, Outer Ring Road, Marathahalli, Bangalore", "latitude": "12.9498829836"}		restaurant	{}
The Higher Taste	https://b.zmtcdn.com/data/pictures/6/51366/12a91e5f1fb35de1775a730cb0f45774_featured_v2.jpg	["Great Buffets", "Pizza", " Biryani", " North Indian", " South Indian"]	{"city": "Bangalore", "locality": "Rajajinagar", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.5516678020", "address": "ISKCON Temple Complex, Hare Krishna Hill, Chord Road, Rajajinagar, Bangalore", "latitude": "13.0092295094"}		restaurant	{}
Sultans of Spice	https://b.zmtcdn.com/data/pictures/3/50943/d3cc7bd3d6f8bba43b0d754ecce3d5c4_featured_v2.jpg	["Great Buffets", "North Indian", " Mughlai"]	{"city": "Bangalore", "locality": "Koramangala 5th Block", "city_id": 4, "country_id": 1, "zipcode": "560095", "longitude": "77.6151940000", "address": "BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore", "latitude": "12.9334620000"}		restaurant	{}
Punjab Grill	https://b.zmtcdn.com/data/pictures/8/52228/40b35d2c3565d8bb470863cbaf958288_featured_v2.jpg	["Great Buffets", "North Indian"]	{"city": "Bangalore", "locality": "Koramangala 7th Block", "city_id": 4, "country_id": 1, "zipcode": "560095", "longitude": "77.6123708859", "address": "1, SJR Primus, Ground Floor, Opposite Forum Mall, 7th Block, Koramangala 7th Block, Bangalore", "latitude": "12.9341161987"}		restaurant	{}
Barbeque Nation	https://b.zmtcdn.com/data/pictures/chains/6/50066/3a321d309b03c68f8802bd8ba357af6a_featured_v2.jpg	["Great Buffets", "North Indian", " European", " Mediterranean"]	{"city": "Bangalore", "locality": "Kalyan Nagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6405189931", "address": "30, 3rd Floor, B.R.Plaza, 4th Cross, CMR Road, HRBR Layout, Kalyan Nagar, Bangalore", "latitude": "13.0216838501"}		restaurant	{}
Sanctum	https://b.zmtcdn.com/data/pictures/1/55361/8ab2440926dfb03a98c160b8f14739ec_featured_v2.png	["Great Buffets", "Mediterranean", " North Indian"]	{"city": "Bangalore", "locality": "Residency Road", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.5987311825", "address": "The Chancery Pavilion, Commercial Block, 135, Opposite Bangalore Club, Residency Road, Bangalore", "latitude": "12.9650312540"}		restaurant	{}
Ministry of Food - Hilton Bangalore Embassy GolfLinks	https://b.zmtcdn.com/data/pictures/9/56649/647e6322cf1db762b1eab43a96588200_featured_v2.jpg	["Great Buffets", "North Indian", " Asian", " South Indian", " Italian", " European"]	{"city": "Bangalore", "locality": "Domlur", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6458890000", "address": "Hilton Bangalore Embassy GolfLinks, Embassy Golf Links Business Park, Inner Ring Road, Domlur, Bangalore", "latitude": "12.9482270000"}		restaurant	{}
Citrus - The Leela Palace	https://b.zmtcdn.com/data/pictures/8/55768/40f0efef92da6afbf1b3b67505fb5c20_featured_v2.jpg	["Great Buffets", "North Indian", " Italian", " Asian", " Continental", " Mediterranean"]	{"city": "Bangalore", "locality": "Old Airport Road", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6484060000", "address": "The Leela Palace, 23, Old Airport Road, Bangalore", "latitude": "12.9607660000"}		restaurant	{}
Little Italy	https://b.zmtcdn.com/data/pictures/chains/9/50619/3e0a83d747453efbae3b22c72948bc72_featured_v2.jpg	["Great Buffets", "Italian", " Salad", " Healthy Food"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.6414507255", "address": "2017, Near Reebok Showroom, HAL 2nd Stage, 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9662029014"}		restaurant	{}
The Black Pearl	https://b.zmtcdn.com/data/pictures/2/54162/89eeca22141ea4f4faf3aa6a16a1403e_featured_v2.jpg	["Great Buffets", "North Indian", " European", " Mediterranean"]	{"city": "Bangalore", "locality": "Koramangala 5th Block", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6158778742", "address": "105, 1st A Cross Road, Jyothi Nivas College Road, 5th Block, Koramangala 5th Block, Bangalore", "latitude": "12.9344821803"}		restaurant	{}
Little Italy	https://b.zmtcdn.com/data/pictures/chains/9/50619/3e0a83d747453efbae3b22c72948bc72_featured_v2.jpg	["Great Buffets", "Italian", " Salad", " Healthy Food"]	{"city": "Bangalore", "locality": "BTM", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6090684161", "address": "32, Krishna Industrail Area, Bangalore Dairy Road, Behind @Home, Near Forum Mall, Hosur Road, BTM, Bangalore", "latitude": "12.9345390381"}		restaurant	{}
Lido - Hyatt Bangalore MG Road	https://b.zmtcdn.com/data/pictures/4/51544/3414d493569f1e22e6f405eb778df09c_featured_v2.jpg	["Great Buffets", "European", " North Indian", " Thai", " Chinese"]	{"city": "Bangalore", "locality": "Ulsoor", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.6217140000", "address": "Hyatt Bangalore, Ulsoor, Bangalore1/1, Swami Vivekananda Road", "latitude": "12.9737070000"}		restaurant	{}
Melange - Hotel Park Plaza	https://b.zmtcdn.com/data/pictures/3/52373/2ce5cbd8de65c1f9832f43a0dc84b497_featured_v2.jpg	["Great Buffets", "North Indian", " Continental", " Chinese"]	{"city": "Bangalore", "locality": "Marathahalli", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.6984905824", "address": "Hotel Park Plaza, 90/4, Outer Ring Road, Munnekollaly Village, Marathahalli, Bangalore", "latitude": "12.9501871866"}		restaurant	{}
Mainland China	https://b.zmtcdn.com/data/pictures/chains/3/50633/bae98989b062e624c9735e2c6fec9bb3_featured_v2.jpg	["Great Buffets", "Chinese"]	{"city": "Bangalore", "locality": "Malleshwaram", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.5573145200", "address": "26/1, Orion Mall, Brigade Gateway, Dr. Rajkumar Road, Malleshwaram, Bangalore", "latitude": "13.0104826200"}		restaurant	{}
The Kebab Room - Restaurant & Brewery	https://b.zmtcdn.com/data/pictures/3/57093/bcca6bb41d28f2f6a25e2e97af8fe075_featured_v2.jpg	["Great Buffets", "Mughlai", " North Indian"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6412978396", "address": "773, HAL 2nd Stage, 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9692754274"}		restaurant	{}
Ithaca - The Chancery Pavilion	https://b.zmtcdn.com/data/pictures/7/51657/aadc8ad7e503c803cdda247d035a8d80_featured_v2.jpg	["Great Buffets", "North Indian", " Italian", " European", " Continental"]	{"city": "Bangalore", "locality": "Residency Road", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.5986503810", "address": "Chancery Pavilion, 135, Residency Road, Bangalore", "latitude": "12.9658261843"}		restaurant	{}
Little Italy	https://b.zmtcdn.com/data/pictures/chains/9/50619/3e0a83d747453efbae3b22c72948bc72_featured_v2.jpg	["Great Buffets", "Italian", " Salad", " Healthy Food"]	{"city": "Bangalore", "locality": "Kalyan Nagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6429316401", "address": "M7, 415,  HRBR 2nd Block Extension,80 \nfeet Road, Kalyan Nagar, Bangalore", "latitude": "13.0228689496"}		restaurant	{}
Mainland China	https://b.zmtcdn.com/data/pictures/chains/3/50633/bae98989b062e624c9735e2c6fec9bb3_featured_v2.jpg	["Great Buffets", "Chinese"]	{"city": "Bangalore", "locality": "Church Street", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.6036885753", "address": "14, Church Street, Bangalore", "latitude": "12.9753216975"}		restaurant	{}
Bayleaf Restaurant Bar	https://b.zmtcdn.com/data/pictures/8/59238/e94d6f1be92ecaa13aaf39a433ba0664_featured_v2.jpg	["Great Buffets", "North Indian"]	{"city": "Bangalore", "locality": "Koramangala 7th Block", "city_id": 4, "country_id": 1, "zipcode": "560095", "longitude": "77.6129844412", "address": "1, Raheja Arcade, Koramangala 5th Block, Bangalore", "latitude": "12.9343697717"}		restaurant	{}
The Bungalow	https://b.zmtcdn.com/data/pictures/3/60603/387c4e86b6729af4c6c8c79a22f0b55a_featured_v2.jpg	["Great Buffets", "Chinese", " North Indian", " Continental", " Pizza"]	{"city": "Bangalore", "locality": "Whitefield", "city_id": 4, "country_id": 1, "zipcode": "560066", "longitude": "77.7269655839", "address": "95, EPIP Area , Opposite Vydehi Hospital, Whitefield, Bangalore", "latitude": "12.9758058893"}		restaurant	{}
Punjabi Times	https://b.zmtcdn.com/data/pictures/4/53164/ebc32cd8f3f48058ce70e1888d7335a0_featured_v2.jpg	["Great Buffets", "North Indian"]	{"city": "Bangalore", "locality": "Bellandur", "city_id": 4, "country_id": 1, "zipcode": "560103", "longitude": "77.6719189435", "address": "24-26, 414/80/2, Bellandur Village, Varthur Hobli, Outer Ring Road, Bellandur, Bangalore", "latitude": "12.9240760028"}		restaurant	{}
Mainland China	https://b.zmtcdn.com/data/pictures/chains/3/50633/bae98989b062e624c9735e2c6fec9bb3_featured_v2.jpg	["Great Buffets", "Chinese"]	{"city": "Bangalore", "locality": "Kalyan Nagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6393532380", "address": "Close to Girias, Ring Road, Kalyan Nagar, Bangalore", "latitude": "13.0256004060"}		restaurant	{}
Clove	https://b.zmtcdn.com/data/pictures/9/52229/cf5b3fb00ea3a8eeb4bce778bd01cd89_featured_v2.jpg	["Great Buffets", "North Indian", " Chinese"]	{"city": "Bangalore", "locality": "Jayanagar", "city_id": 4, "country_id": 1, "zipcode": "560011", "longitude": "77.5826211646", "address": "Hotel Kandi Tree, 118-119, 8th B Main, 4th Block, Jayanagar, Bangalore", "latitude": "12.9290191955"}		restaurant	{}
Little Italy	https://b.zmtcdn.com/data/pictures/chains/9/50619/3e0a83d747453efbae3b22c72948bc72_featured_v2.jpg	["Great Buffets", "Italian"]	{"city": "Bangalore", "locality": "Jayanagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "0.0000000000", "address": "12, 32nd Cross, 7th Block, Jayanagar, Bangalore", "latitude": "0.0000000000"}		restaurant	{}
Barbeque Nation	https://b.zmtcdn.com/data/pictures/9/18339899/20b434b6433eac605935d1098ab7e702_featured_v2.jpg	["Great Buffets", "North Indian", " European", " Mediterranean"]	{"city": "Bangalore", "locality": "Marathahalli", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "0.0000000000", "address": "Soul Space Arena, 3rd Floor, Doddanekundi Main Road, Chinappa Layout, Marathahalli, Bangalore", "latitude": "0.0000000000"}		restaurant	{}
Toit	https://b.zmtcdn.com/data/pictures/5/51705/0511890ed0a7aebda1f1d9370d17b306_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Italian", " American", " Pizza"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.6406145468", "address": "298, Namma Metro Pillar 62, 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9792491132"}		restaurant	{}
Big Pitcher	https://b.zmtcdn.com/data/pictures/3/57833/35d9f7a08740179dcc972c0285549517_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "American", " Continental", " North Indian", " Mediterranean"]	{"city": "Bangalore", "locality": "Old Airport Road", "city_id": 4, "country_id": 1, "zipcode": "560008", "longitude": "77.6470193267", "address": "LR Arcade,4121,Old Airport Road,Bangalore", "latitude": "12.9600659039"}		restaurant	{}
The Black Rabbit	https://b.zmtcdn.com/data/pictures/2/59132/90cdd700844727589295d1706b971c28_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Continental"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "560038", "longitude": "77.6414648071", "address": "770, Escape Square, 12th Main, 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9697416612"}		restaurant	{}
Monkey Bar	https://b.zmtcdn.com/data/pictures/8/57678/f97f6c0485388eb19fcf955ac746ab87_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "American", " Asian", " European", " North Indian"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6451582089", "address": "610, Diagonally Opposite SBI Bank, 12th Main, Off 80 Feet Road, Indiranagar, Bangalore", "latitude": "12.9702431802"}		restaurant	{}
Three Dots & A Dash	https://b.zmtcdn.com/data/pictures/6/18162866/f28ad22cf2d3aa2d1cd5862052a3e35b_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "European", " Continental"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "560038", "longitude": "77.6407848671", "address": "840/1,100 Feet Road, Metro Pillar 56-57, Indiranagar, Bangalore", "latitude": "12.9806301138"}		restaurant	{}
Vapour Pub & Brewery	https://b.zmtcdn.com/data/pictures/0/54470/308080605b990707702a5d5499cbf0db_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "North Indian", " Continental", " Chinese"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6412827522", "address": "773, HAL 2nd Stage, 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9693806323"}		restaurant	{}
Hoppipola	https://b.zmtcdn.com/data/pictures/chains/5/55775/1b89d61b221d72a484ff7978f2a723b7_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Continental", " Mediterranean", " European"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "560038", "longitude": "77.6418340000", "address": "4032, Terrace Mainland China Building, HAL 2nd Stage, Off 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9622270000"}		restaurant	{}
The Humming Tree	https://b.zmtcdn.com/data/pictures/3/55353/b5611963d76af6c78152d685e8917770_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Fast Food", " European"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "560008", "longitude": "77.6391758770", "address": "949, 3rd Floor, 12th Main, Off 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9701023630"}		restaurant	{}
LOFT38	https://b.zmtcdn.com/data/pictures/2/56752/4f570dedf29b51064557c95ba1b1065b_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Continental", " American", " Italian", " North Indian", " Asian"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "560038", "longitude": "77.6411416009", "address": "763, Near Sony World, 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9711279422"}		restaurant	{}
Hangover	https://b.zmtcdn.com/data/pictures/3/18022283/6f2d48f053a7755695e01eecfce4e799_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Thai", " Chinese", " North Indian", " Continental"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6381120000", "address": "1080, 12th Main, HAL 2nd Stage, Indiranagar, Bangalore", "latitude": "12.9700660000"}		restaurant	{}
Puma Social Club	https://b.zmtcdn.com/data/pictures/6/55386/bfd7c257fbaf9756c1c636d044678d1f_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "American", " Continental"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6412713528", "address": "777-H, Above PUMA Sustainable Store, HAL 2nd Stage, 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9671324392"}		restaurant	{}
The Warehouse	https://b.zmtcdn.com/data/pictures/3/59063/d6216f51ad242aba6cde112323cd22d6_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Finger Food", " Continental"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6469123736", "address": "242, 80 Feet Road, Indiranagar, Bangalore", "latitude": "12.9751661808"}		restaurant	{}
Harry's Bar + Cafe	https://b.zmtcdn.com/data/pictures/chains/1/57661/4417bbb0aa59468aca2ce98dd9b08807_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Thai", " North Indian"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6414487138", "address": "2006, 1st Floor, HAL 2nd Stage, 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9645244968"}		restaurant	{}
Bflat and Highnote Bar and Dining	https://b.zmtcdn.com/data/pictures/0/51390/73d2240856738eee38ada78abde03334_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "North Indian", " Chinese", " Continental", " Bengali"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.6413933933", "address": "776, Above ING Bank, HAL 2nd Stage, 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9686866711"}		restaurant	{}
The Beer Cafe	https://b.zmtcdn.com/data/pictures/9/17978339/8ae5a6f22696a9bad2cd68fb108d3648_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Finger Food", " North Indian", " Chinese", " Italian"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6406246051", "address": "307, Ground Floor, 1st Stage, K.P. Square, 100 ft Road, Indiranagar, Bangalore", "latitude": "12.9806114915"}		restaurant	{}
Tippler - On The Roof	https://b.zmtcdn.com/data/pictures/7/18089687/546158b74ec21b50520f929a29d71feb_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Russian", " Continental", " North Indian"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "560038", "longitude": "77.6409789920", "address": "276, Above Girias Showroom, 100 Feet Road, HAL 2nd Stage, Indiranagar, Bangalore", "latitude": "12.9741017389"}		restaurant	{}
Roadhouse	https://b.zmtcdn.com/data/pictures/1/53921/480c1d1f5005aaaf3d964a24cdab36bc_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Steakhouse", " Continental"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "0", "longitude": "77.6408150420", "address": "657, Above KTM Showroom, 100 Feet Road, Indiranagar, Bangalore", "latitude": "12.9768732644"}		restaurant	{}
One Night In Bangkok	https://b.zmtcdn.com/data/pictures/9/18022279/8cdd5a9419ce988ae3c730c23c367718_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Thai"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "560038", "longitude": "77.6382679492", "address": "1079, 12th Main, HAL 2nd Stage, Indiranagar, Bangalore", "latitude": "12.9698945675"}		restaurant	{}
Sherlock's Pub	https://b.zmtcdn.com/data/pictures/9/18270179/b7dc3b3a4a46aa516b1866068a301523_featured_v2.jpg	["The Great Indiranagar Pub Crawl", "Continental", " North Indian", " Chinese"]	{"city": "Bangalore", "locality": "Indiranagar", "city_id": 4, "country_id": 1, "zipcode": "560071", "longitude": "77.6380309090", "address": "3rd Floor, 212, 1st Main, 2nd Stage, Domlur Layout, Indiranagar, Bangalore", "latitude": "12.9653805270"}		restaurant	{}
Sharon Tea Stall	https://b.zmtcdn.com/data/pictures/9/54309/252304694ce449fb335059dd34169d3b_featured_v2.jpg	["Tea Spots", "Tea", " Beverages"]	{"city": "Bangalore", "locality": "Thippasandra", "city_id": 4, "country_id": 1, "zipcode": "", "longitude": "77.6470481604", "address": "7, Veeranjanaya Temple Road, New Thippasandra, Thippasandra, Bangalore", "latitude": "12.9730444802"}		restaurant	{}
